"name","plataform","metascore","metascore_reviews","userscore","userscore_reviews","release","genre","genero_principal","metascore_norm","metascore_cat","userscore_cat","diff_m_u","diff_m_u_abs","exclusivo"
"White Day: A Labyrinth Named School","PlayStation 4",67,32,7.3,27,2017-08-22,"Action Adventure/Survival","Action Adventure",6.7,"MEDIO","MEDIO",-0.6,0.6,1
"Shining Resonance Refrain","PlayStation 4",67,26,6.9,43,2018-07-10,"Role-Playing/Action RPG","Role-Playing",6.7,"MEDIO","MEDIO",-0.2,0.2,1
"Guns of Icarus Alliance","PlayStation 4",67,9,3.7,9,2018-05-01,"Simulation/Space/Combat","Simulation",6.7,"MEDIO","BAIXO",3,3,1
"Resident Evil 7: biohazard - Banned Footage Vol. 2","PlayStation 4",67,12,6.9,27,2017-02-14,"Action Adventure/Survival","Action Adventure",6.7,"MEDIO","MEDIO",-0.2,0.2,1
"Super Mutant Alien Assault","PlayStation 4",67,7,3.8,5,2016-07-12,"Action/Platformer/2D","Action",6.7,"MEDIO","BAIXO",2.9,2.9,1
"Dex","PlayStation 4",67,10,7.1,19,2016-07-12,"Role-Playing/Action RPG","Role-Playing",6.7,"MEDIO","MEDIO",-0.399999999999999,0.399999999999999,1
"Fate/Extella: The Umbral Star","PlayStation 4",67,33,7,50,2017-01-17,"Action/Beat-'Em-Up/3D","Action",6.7,"MEDIO","MEDIO",-0.3,0.3,1
"Romance of the Three Kingdoms XIII","PlayStation 4",67,22,7.1,30,2016-07-05,"Strategy/Turn-Based/4X","Strategy",6.7,"MEDIO","MEDIO",-0.399999999999999,0.399999999999999,1
"Mini-Mech Mayhem","PlayStation 4",67,12,5.5,14,2019-06-18,"Action/General","Action",6.7,"MEDIO","MEDIO",1.2,1.2,1
"Dreamfall Chapters","PlayStation 4",67,25,6.8,39,2017-05-05,"Fantasy/Adventure/3D/Third-Person","Fantasy",6.7,"MEDIO","MEDIO",-0.0999999999999996,0.0999999999999996,1
"Shenmue III","PlayStation 4",67,78,7.8,1093,2019-11-19,"Action Adventure/Open-World","Action Adventure",6.7,"MEDIO","ALTO",-1.1,1.1,1
"Dissidia: Final Fantasy NT","PlayStation 4",67,66,7.3,366,2018-01-30,"Action/Fighting/3D","Action",6.7,"MEDIO","MEDIO",-0.6,0.6,1
"CounterSpy","PlayStation 4",67,52,6.7,174,2014-08-19,"Action/General","Action",6.7,"MEDIO","MEDIO",0,0,1
"Super Daryl Deluxe","PlayStation 4",67,8,5,10,2018-04-10,"Role-Playing/Action RPG","Role-Playing",6.7,"MEDIO","MEDIO",1.7,1.7,1
"Rocketbirds 2: Evolution","PlayStation 4",67,14,6.3,16,2016-04-26,"Action/Platformer/2D","Action",6.7,"MEDIO","MEDIO",0.4,0.4,1
"Foul Play","PlayStation 4",66,7,4.6,12,2016-02-23,"Action/Beat-'Em-Up/2D","Action",6.6,"MEDIO","BAIXO",2,2,1
"Sparkle 2","PlayStation 4",66,7,6,33,2014-05-20,"Action/Puzzle/General/Matching","Action",6.6,"MEDIO","MEDIO",0.6,0.6,1
"Nights of Azure 2: Bride of the New Moon","PlayStation 4",66,32,7,36,2017-10-24,"Action/General/Role-Playing/Action RPG","Action",6.6,"MEDIO","MEDIO",-0.4,0.4,1
"Driveclub VR","PlayStation 4",66,35,6.7,133,2016-09-21,"Racing/Simulation/Automobile","Racing",6.6,"MEDIO","MEDIO",-0.100000000000001,0.100000000000001,1
"NASCAR Heat 2","PlayStation 4",66,12,5.7,25,2017-09-12,"Racing/Simulation/Automobile","Racing",6.6,"MEDIO","MEDIO",0.899999999999999,0.899999999999999,1
"The Incredible Adventures of Van Helsing: Extended Edition","PlayStation 4",66,9,6.3,15,2017-02-28,"Role-Playing/Action RPG","Role-Playing",6.6,"MEDIO","MEDIO",0.3,0.3,1
"Super Stardust Ultra VR","PlayStation 4",66,13,6.6,18,2016-10-10,"Action/Shooter/Shoot-'Em-Up/Top-Down","Action",6.6,"MEDIO","MEDIO",0,0,1
"Blue Reflection","PlayStation 4",66,35,7.2,41,2017-09-26,"Role-Playing/Japanese-Style","Role-Playing",6.6,"MEDIO","MEDIO",-0.600000000000001,0.600000000000001,1
"H1Z1: Battle Royale","PlayStation 4",66,10,3.9,69,2018-08-07,"Action/Action Adventure/Shooter/Survival/First-Person/Third-Person/Tactical/Arcade","Action",6.6,"MEDIO","BAIXO",2.7,2.7,1
"NASCAR Heat Evolution","PlayStation 4",66,8,4.3,27,2016-09-13,"Racing/Simulation/Automobile","Racing",6.6,"MEDIO","BAIXO",2.3,2.3,1
"Hidden Agenda","PlayStation 4",66,45,6.6,130,2017-10-24,"Miscellaneous/Party / Minigame","Miscellaneous",6.6,"MEDIO","MEDIO",0,0,1
"The Last Tinker: City of Colors","PlayStation 4",66,19,6.1,54,2014-08-19,"Action/Platformer/3D","Action",6.6,"MEDIO","MEDIO",0.5,0.5,1
"Berserk and the Band of the Hawk","PlayStation 4",66,53,6.5,77,2017-02-21,"Action/Beat-'Em-Up/3D","Action",6.6,"MEDIO","MEDIO",0.0999999999999996,0.0999999999999996,1
"MotoGP 18","PlayStation 4",66,25,4.9,26,2018-06-07,"Racing/Simulation/Automobile","Racing",6.6,"MEDIO","BAIXO",1.7,1.7,1
"MXGP: The Official Motocross Videogame","PlayStation 4",66,14,6.2,14,2014-11-18,"Driving/Racing/Arcade/Motorcycle/Other/Motocross","Driving",6.6,"MEDIO","MEDIO",0.399999999999999,0.399999999999999,1
"Battlezone","PlayStation 4",66,40,7.2,51,2016-10-13,"Action/Simulation/Arcade/Vehicle/Combat","Action",6.6,"MEDIO","MEDIO",-0.600000000000001,0.600000000000001,1
"Full Mojo Rampage","PlayStation 4",66,11,6,6,2016-06-28,"Role-Playing/Action RPG","Role-Playing",6.6,"MEDIO","MEDIO",0.6,0.6,1
"Among the Sleep","PlayStation 4",66,15,6.4,41,2016-07-26,"Adventure/3D/First-Person","Adventure",6.6,"MEDIO","MEDIO",0.199999999999999,0.199999999999999,1
"Home Sweet Home","PlayStation 4",66,19,6.4,25,2018-10-16,"Action Adventure/Survival/Adventure/3D/First-Person","Action Adventure",6.6,"MEDIO","MEDIO",0.199999999999999,0.199999999999999,1
"Saints Row IV: Re-Elected & Gat Out of Hell","PlayStation 4",66,10,6.7,43,2015-01-20,"Action Adventure/General/Modern/Open-World","Action Adventure",6.6,"MEDIO","MEDIO",-0.100000000000001,0.100000000000001,1
"Punch Line","PlayStation 4",66,9,4.9,15,2018-10-09,"Action/Adventure/General/Visual Novel","Action",6.6,"MEDIO","BAIXO",1.7,1.7,1
"Unepic","PlayStation 4",66,9,6.8,14,2016-03-29,"Action/Platformer/2D","Action",6.6,"MEDIO","MEDIO",-0.2,0.2,1
"Senran Kagura Burst Re:Newal","PlayStation 4",65,19,4.7,46,2019-01-22,"Action/Beat-'Em-Up/2D","Action",6.5,"MEDIO","BAIXO",1.8,1.8,1
"Final Fantasy XV: Episode Prompto","PlayStation 4",65,7,9,241,2017-06-27,"Role-Playing/Action RPG","Role-Playing",6.5,"MEDIO","ALTO",-2.5,2.5,1
"Tharsis","PlayStation 4",65,16,6.3,18,2016-01-12,"Miscellaneous/Board / Card Game","Miscellaneous",6.5,"MEDIO","MEDIO",0.2,0.2,1
"Dino Frontier","PlayStation 4",65,9,6.6,15,2017-08-01,"Strategy/Management/Business / Tycoon","Strategy",6.5,"MEDIO","MEDIO",-0.0999999999999996,0.0999999999999996,1
"Dark Eclipse","PlayStation 4",65,10,6.7,18,2018-09-25,"Action/General","Action",6.5,"MEDIO","MEDIO",-0.2,0.2,1
"Baja: Edge of Control HD","PlayStation 4",65,7,6.3,11,2017-09-14,"Racing/Simulation/Automobile","Racing",6.5,"MEDIO","MEDIO",0.2,0.2,1
"The Solus Project","PlayStation 4",65,12,7.4,16,2017-09-18,"Action/General","Action",6.5,"MEDIO","MEDIO",-0.9,0.9,1
"SingStar Celebration","PlayStation 4",65,13,6.1,9,2017-10-24,"Action/Rhythm/Music","Action",6.5,"MEDIO","MEDIO",0.4,0.4,1
"How to Survive: Storm Warning Edition","PlayStation 4",65,8,6.4,24,2014-11-04,"Action Adventure/Horror/Survival","Action Adventure",6.5,"MEDIO","MEDIO",0.0999999999999996,0.0999999999999996,1
"Sword Art Online Re: Hollow Fragment","PlayStation 4",65,30,7.2,86,2015-07-28,"Role-Playing/General/Action RPG","Role-Playing",6.5,"MEDIO","MEDIO",-0.7,0.7,1
"Super Motherload","PlayStation 4",65,20,6.6,91,2013-11-15,"General/Puzzle/Miscellaneous/Puzzle/Action","General",6.5,"MEDIO","MEDIO",-0.0999999999999996,0.0999999999999996,1
"Birthdays the Beginning","PlayStation 4",65,25,6.5,13,2017-05-09,"Strategy/Management/Business / Tycoon/Action Adventure/Sandbox","Strategy",6.5,"MEDIO","MEDIO",0,0,1
"Xenoraid","PlayStation 4",65,10,6.2,6,2016-11-08,"Action/Shooter/Shoot-'Em-Up/Vertical","Action",6.5,"MEDIO","MEDIO",0.3,0.3,1
"Abyss Odyssey: Extended Dream Edition","PlayStation 4",65,16,5.4,9,2015-07-28,"Action Adventure/Linear","Action Adventure",6.5,"MEDIO","MEDIO",1.1,1.1,1
"Dusk Diver","PlayStation 4",64,7,6.9,9,2019-10-29,"Action/Role-Playing/General/Action RPG","Action",6.4,"MEDIO","MEDIO",-0.5,0.5,1
"Shadow of the Beast","PlayStation 4",64,60,7.3,160,2016-05-17,"Sci-Fi/Action Adventure/General","Sci-Fi",6.4,"MEDIO","MEDIO",-0.899999999999999,0.899999999999999,1
"The Silver Case","PlayStation 4",64,22,8.1,36,2017-04-18,"General/Adventure/Visual Novel","General",6.4,"MEDIO","ALTO",-1.7,1.7,1
"Omen of Sorrow","PlayStation 4",64,13,5,68,2018-11-06,"Action/Fighting/2D","Action",6.4,"MEDIO","MEDIO",1.4,1.4,1
"Robinson: The Journey","PlayStation 4",64,46,6.7,88,2016-11-08,"Action Adventure/General","Action Adventure",6.4,"MEDIO","MEDIO",-0.3,0.3,1
"Farming Simulator 19","PlayStation 4",64,12,5.1,60,2018-11-20,"Simulation/Virtual/Career","Simulation",6.4,"MEDIO","MEDIO",1.3,1.3,1
"Kerbal Space Program: Enhanced Edition","PlayStation 4",64,7,6.2,22,2018-01-16,"Simulation/Space/Combat","Simulation",6.4,"MEDIO","MEDIO",0.2,0.2,1
"Scribblenauts Showdown","PlayStation 4",64,17,6.9,9,2018-03-06,"Puzzle/Action","Puzzle",6.4,"MEDIO","MEDIO",-0.5,0.5,1
"Secret Ponchos","PlayStation 4",64,16,6.6,108,2014-12-02,"Action/Shooter/Shooter/First-Person/Historic/Historic/Arcade","Action",6.4,"MEDIO","MEDIO",-0.199999999999999,0.199999999999999,1
"King Oddball","PlayStation 4",64,10,4.9,37,2014-04-08,"Miscellaneous/Puzzle/Action","Miscellaneous",6.4,"MEDIO","BAIXO",1.5,1.5,1
"Symphony of the Machine","PlayStation 4",64,7,4.8,4,2017-04-25,"Puzzle/General","Puzzle",6.4,"MEDIO","BAIXO",1.6,1.6,1
"FATED: The Silent Oath","PlayStation 4",64,15,5.3,8,2017-03-28,"Action Adventure/Adventure/General/3D/First-Person","Action Adventure",6.4,"MEDIO","MEDIO",1.1,1.1,1
"Earth Defense Force 4.1: The Shadow of New Despair","PlayStation 4",64,40,7.5,73,2015-12-08,"Action/Shooter/Third-Person/Arcade","Action",6.4,"MEDIO","ALTO",-1.1,1.1,1
"Fallen Legion: Sins of an Empire","PlayStation 4",64,14,8.2,146,2017-07-18,"Role-Playing/Action RPG","Role-Playing",6.4,"MEDIO","ALTO",-1.8,1.8,1
"Fallout 4: Nuka-World","PlayStation 4",64,13,6,102,2016-08-30,"Role-Playing/Western-Style","Role-Playing",6.4,"MEDIO","MEDIO",0.4,0.4,1
"Gal*Gun: Double Peace","PlayStation 4",64,21,6.9,50,2016-08-02,"Action/Shooter/Light Gun","Action",6.4,"MEDIO","MEDIO",-0.5,0.5,1
"Tiny Brains","PlayStation 4",64,26,6.7,74,2013-12-03,"Action/Puzzle/Miscellaneous/Puzzle/Action","Action",6.4,"MEDIO","MEDIO",-0.3,0.3,1
"The Caligula Effect: Overdose","PlayStation 4",64,11,6,22,2019-03-12,"Role-Playing/General","Role-Playing",6.4,"MEDIO","MEDIO",0.4,0.4,1
"TRON RUN/r","PlayStation 4",64,9,6.4,19,2016-02-16,"Action/Platformer/3D","Action",6.4,"MEDIO","MEDIO",0,0,1
"Knowledge is Power: Decades","PlayStation 4",64,8,5.9,17,2018-11-13,"Miscellaneous/Trivia / Game Show","Miscellaneous",6.4,"MEDIO","MEDIO",0.5,0.5,1
"Xenon Racer","PlayStation 4",64,14,5.8,28,2019-03-26,"Racing/Arcade/Automobile","Racing",6.4,"MEDIO","MEDIO",0.600000000000001,0.600000000000001,1
"Zombie Vikings","PlayStation 4",64,19,7,40,2015-09-01,"Action/Beat-'Em-Up/2D","Action",6.4,"MEDIO","MEDIO",-0.6,0.6,1
"ChromaGun VR","PlayStation 4",64,10,5.1,14,2019-02-19,"Action/Shooter/First-Person/Arcade","Action",6.4,"MEDIO","MEDIO",1.3,1.3,1
"The Council - Episode 5: Checkmate","PlayStation 4",64,7,6.1,9,2018-12-04,"Adventure/General","Adventure",6.4,"MEDIO","MEDIO",0.300000000000001,0.300000000000001,1
"Grand Ages: Medieval","PlayStation 4",64,10,6.5,22,2015-10-13,"Strategy/Real-Time/General","Strategy",6.4,"MEDIO","MEDIO",-0.0999999999999996,0.0999999999999996,1
"Accel World vs. Sword Art Online: Millennium Twilight","PlayStation 4",64,27,6.6,17,2017-07-07,"Role-Playing/Action RPG","Role-Playing",6.4,"MEDIO","MEDIO",-0.199999999999999,0.199999999999999,1
"Warframe","PlayStation 4",64,25,7.2,473,2013-11-12,"General/General/Action/Shooter/Third-Person/Arcade","General",6.4,"MEDIO","MEDIO",-0.8,0.8,1
"Seasons After Fall","PlayStation 4",64,9,6.8,17,2017-05-16,"Action/Platformer/2D","Action",6.4,"MEDIO","MEDIO",-0.399999999999999,0.399999999999999,1
"Track Lab","PlayStation 4",64,9,5,4,2018-08-21,"Action/Rhythm/Music","Action",6.4,"MEDIO","MEDIO",1.4,1.4,1
"Rainbow Skies","PlayStation 4",64,22,5.8,13,2018-06-26,"Role-Playing/General","Role-Playing",6.4,"MEDIO","MEDIO",0.600000000000001,0.600000000000001,1
"The Witch and the Hundred Knight: Revival Edition","PlayStation 4",63,20,6.8,36,2016-03-01,"Role-Playing/Action RPG","Role-Playing",6.3,"MEDIO","MEDIO",-0.5,0.5,1
"This Is the Police","PlayStation 4",63,12,6.5,30,2017-03-22,"Simulation/Virtual/Virtual Life/Career","Simulation",6.3,"MEDIO","MEDIO",-0.2,0.2,1
"Airheart: Tales of Broken Wings","PlayStation 4",63,16,5.6,15,2018-07-24,"Action/Shooter/Shoot-'Em-Up/Top-Down","Action",6.3,"MEDIO","MEDIO",0.7,0.7,1
"Windlands","PlayStation 4",63,15,7,25,2016-10-25,"Adventure/3D/First-Person","Adventure",6.3,"MEDIO","MEDIO",-0.7,0.7,1
"Destiny: The Dark Below","PlayStation 4",63,41,3.1,277,2014-12-09,"Sci-Fi/Action/Shooter/First-Person/Arcade","Sci-Fi",6.3,"MEDIO","BAIXO",3.2,3.2,1
"Beholder: Complete Edition","PlayStation 4",63,8,7.1,10,2018-01-16,"Strategy/General","Strategy",6.3,"MEDIO","MEDIO",-0.8,0.8,1
"PONCHO","PlayStation 4",63,11,3.6,7,2015-11-03,"Action/Platformer/2D","Action",6.3,"MEDIO","BAIXO",2.7,2.7,1
"Arcade Classics Anniversary Collection","PlayStation 4",63,10,3.9,7,2019-04-18,"Miscellaneous/Compilation","Miscellaneous",6.3,"MEDIO","BAIXO",2.4,2.4,1
"Space Junkies","PlayStation 4",63,12,3.4,5,2019-03-26,"Action/Arcade","Action",6.3,"MEDIO","BAIXO",2.9,2.9,1
"Fat Princess Adventures","PlayStation 4",63,36,7.1,52,2015-12-05,"Action/Role-Playing/General/Action RPG","Action",6.3,"MEDIO","MEDIO",-0.8,0.8,1
"Citizens of Space","PlayStation 4",63,9,6.7,6,2019-06-18,"Role-Playing/Japanese-Style","Role-Playing",6.3,"MEDIO","MEDIO",-0.4,0.4,1
"Pang Adventures","PlayStation 4",63,10,5.3,9,2016-04-19,"Action/Platformer/2D","Action",6.3,"MEDIO","MEDIO",1,1,1
"Secret of Mana","PlayStation 4",63,59,6.1,120,2018-02-15,"Role-Playing/Action RPG","Role-Playing",6.3,"MEDIO","MEDIO",0.2,0.2,1
"8-Bit Hordes","PlayStation 4",63,12,3,7,2019-02-01,"Strategy/Real-Time/Command","Strategy",6.3,"MEDIO","BAIXO",3.3,3.3,1
"Stifled","PlayStation 4",63,13,6.2,9,2017-10-31,"Adventure/3D/First-Person","Adventure",6.3,"MEDIO","MEDIO",0.0999999999999996,0.0999999999999996,1
"Exile's End","PlayStation 4",63,15,6.3,4,2016-10-25,"Action/Platformer/2D","Action",6.3,"MEDIO","MEDIO",0,0,1
"Salary Man Escape VR","PlayStation 4",63,14,6.7,23,2018-06-26,"Puzzle/Action","Puzzle",6.3,"MEDIO","MEDIO",-0.4,0.4,1
"The Order: 1886","PlayStation 4",63,94,6.7,3829,2015-02-20,"General/General/Action/Action Adventure/Shooter/Linear/Third-Person/Sci-Fi/Arcade","General",6.3,"MEDIO","MEDIO",-0.4,0.4,1
"Travis Strikes Again: No More Heroes - Complete Edition","PlayStation 4",63,11,7.8,35,2019-10-17,"Action/Beat-'Em-Up/3D","Action",6.3,"MEDIO","ALTO",-1.5,1.5,1
"Neverwinter Nights: Enhanced Edition","PlayStation 4",63,9,3.8,12,2019-12-03,"Role-Playing/Western-Style","Role-Playing",6.3,"MEDIO","BAIXO",2.5,2.5,1
"Whispering Willows","PlayStation 4",63,23,6,31,2015-06-30,"Adventure/General","Adventure",6.3,"MEDIO","MEDIO",0.3,0.3,1
"Arizona Sunshine","PlayStation 4",63,31,6.5,57,2017-07-05,"Action/Shooter/First-Person/Arcade","Action",6.3,"MEDIO","MEDIO",-0.2,0.2,1
"Trailblazers","PlayStation 4",63,15,6,7,2018-05-08,"Racing/Arcade/Futuristic","Racing",6.3,"MEDIO","MEDIO",0.3,0.3,1
"Bubsy: Paws on Fire","PlayStation 4",63,10,7.6,117,2019-05-16,"Action/Platformer/2D","Action",6.3,"MEDIO","ALTO",-1.3,1.3,1
"Sudden Strike 4","PlayStation 4",63,12,7.3,30,2017-08-15,"Strategy/Real-Time/General","Strategy",6.3,"MEDIO","MEDIO",-1,1,1
"Sword Art Online: Lost Song","PlayStation 4",63,32,6.2,86,2015-11-17,"Role-Playing/Action RPG","Role-Playing",6.3,"MEDIO","MEDIO",0.0999999999999996,0.0999999999999996,1
"BRAWL","PlayStation 4",62,18,6.4,70,2015-04-24,"Action/Arcade","Action",6.2,"MEDIO","MEDIO",-0.2,0.2,1
"Groundhog Day: Like Father Like Son","PlayStation 4",62,12,5.4,16,2019-09-17,"Adventure/3D/First-Person","Adventure",6.2,"MEDIO","MEDIO",0.8,0.8,1
"WRC 5","PlayStation 4",62,22,5.9,34,2015-10-13,"Racing/Simulation/Automobile","Racing",6.2,"MEDIO","MEDIO",0.3,0.3,1
"Velocibox","PlayStation 4",62,10,5.8,9,2015-07-28,"Action/General/Arcade","Action",6.2,"MEDIO","MEDIO",0.4,0.4,1
"Chimparty","PlayStation 4",62,13,6.4,21,2018-11-13,"Miscellaneous/Party / Minigame","Miscellaneous",6.2,"MEDIO","MEDIO",-0.2,0.2,1
"Blind","PlayStation 4",62,8,5,11,2018-09-18,"Adventure/3D/First-Person","Adventure",6.2,"MEDIO","MEDIO",1.2,1.2,1
"The Infectious Madness of Doctor Dekker","PlayStation 4",62,8,3.1,7,2018-06-05,"Adventure/General","Adventure",6.2,"MEDIO","BAIXO",3.1,3.1,1
"The Lost Child","PlayStation 4",62,12,5.1,10,2018-06-19,"Role-Playing/Japanese-Style","Role-Playing",6.2,"MEDIO","MEDIO",1.1,1.1,1
"The Walking Dead: The Telltale Series - A New Frontier Episode 4: Thicker than Water","PlayStation 4",62,7,4.9,24,2017-04-25,"Adventure/Point-and-Click","Adventure",6.2,"MEDIO","BAIXO",1.3,1.3,1
"Monster of the Deep: Final Fantasy XV","PlayStation 4",62,27,8.8,180,2017-11-21,"Sports/Individual/Nature/Fishing","Sports",6.2,"MEDIO","ALTO",-2.6,2.6,1
"Intruders: Hide and Seek","PlayStation 4",62,16,6.7,21,2019-02-13,"Action Adventure/General","Action Adventure",6.2,"MEDIO","MEDIO",-0.5,0.5,1
"Legend of Kay Anniversary","PlayStation 4",62,22,5.9,16,2015-07-28,"Action Adventure/General/Linear","Action Adventure",6.2,"MEDIO","MEDIO",0.3,0.3,1
"Ninjin: Clash of Carrots","PlayStation 4",62,7,5.3,13,2018-09-04,"Action/Beat-'Em-Up/2D","Action",6.2,"MEDIO","MEDIO",0.9,0.9,1
"Here They Lie","PlayStation 4",62,35,6.9,106,2016-10-13,"Adventure/3D/First-Person","Adventure",6.2,"MEDIO","MEDIO",-0.7,0.7,1
"Little Nightmares: The Depths","PlayStation 4",62,8,5.9,13,2017-07-07,"General/Action Adventure/Linear","General",6.2,"MEDIO","MEDIO",0.3,0.3,1
"Malicious Fallen","PlayStation 4",62,14,6.1,15,2017-02-21,"Action/General","Action",6.2,"MEDIO","MEDIO",0.100000000000001,0.100000000000001,1
"Adventure Time: Pirates of the Enchiridion","PlayStation 4",62,13,6.4,24,2018-07-17,"Action Adventure/Open-World","Action Adventure",6.2,"MEDIO","MEDIO",-0.2,0.2,1
"Conception Plus: Maidens of the Twelve Stars","PlayStation 4",62,7,3.8,13,2019-11-05,"Role-Playing/Japanese-Style","Role-Playing",6.2,"MEDIO","BAIXO",2.4,2.4,1
"Back to Bed","PlayStation 4",62,8,5.2,13,2015-08-25,"Action/General","Action",6.2,"MEDIO","MEDIO",1,1,1
"Color Guardians","PlayStation 4",62,16,6.2,59,2015-05-12,"Action/Platformer/3D","Action",6.2,"MEDIO","MEDIO",0,0,1
"99Vidas","PlayStation 4",61,11,6.4,38,2017-07-18,"Action/Beat-'Em-Up/2D","Action",6.1,"MEDIO","MEDIO",-0.300000000000001,0.300000000000001,1
"Gunscape","PlayStation 4",61,7,5,4,2016-03-01,"Action/Shooter/First-Person/Arcade","Action",6.1,"MEDIO","MEDIO",1.1,1.1,1
"World of Warriors","PlayStation 4",61,12,2.9,10,2018-03-21,"Action/General","Action",6.1,"MEDIO","BAIXO",3.2,3.2,1
"Dungeons 2","PlayStation 4",61,9,6.6,25,2016-05-24,"Strategy/General","Strategy",6.1,"MEDIO","MEDIO",-0.5,0.5,1
"WE ARE DOOMED","PlayStation 4",61,9,6.1,21,2015-04-14,"Action/Shooter/Shoot-'Em-Up/Horizontal","Action",6.1,"MEDIO","MEDIO",0,0,1
"Raging Justice","PlayStation 4",61,10,6,6,2018-05-08,"Action/Beat-'Em-Up/2D","Action",6.1,"MEDIO","MEDIO",0.0999999999999996,0.0999999999999996,1
"Filthy Lucre","PlayStation 4",61,8,6.4,7,2016-09-16,"Action/Shooter/Shoot-'Em-Up/Top-Down","Action",6.1,"MEDIO","MEDIO",-0.300000000000001,0.300000000000001,1
"Downward Spiral: Horus Station","PlayStation 4",61,10,4.8,9,2018-09-18,"Adventure/3D/First-Person","Adventure",6.1,"MEDIO","BAIXO",1.3,1.3,1
"Island Time VR","PlayStation 4",61,9,5.3,6,2018-04-03,"Action Adventure/Survival","Action Adventure",6.1,"MEDIO","MEDIO",0.8,0.8,1
"JoJo's Bizarre Adventure: Eyes of Heaven","PlayStation 4",61,35,7.9,134,2016-06-28,"Action/Fighting/3D","Action",6.1,"MEDIO","ALTO",-1.8,1.8,1
"Metal Max Xeno","PlayStation 4",61,12,6,18,2018-09-25,"Role-Playing/General","Role-Playing",6.1,"MEDIO","MEDIO",0.0999999999999996,0.0999999999999996,1
"PaRappa the Rapper Remastered","PlayStation 4",61,34,5.2,64,2017-04-04,"Action/Rhythm/Music","Action",6.1,"MEDIO","MEDIO",0.899999999999999,0.899999999999999,1
"Monkey King: Hero is Back","PlayStation 4",61,18,6.5,48,2019-10-17,"Action/General","Action",6.1,"MEDIO","MEDIO",-0.4,0.4,1
"Has-Been Heroes","PlayStation 4",61,7,6.5,11,2017-03-28,"Strategy/Turn-Based/General/Tactics","Strategy",6.1,"MEDIO","MEDIO",-0.4,0.4,1
"J-Stars Victory Vs+","PlayStation 4",61,40,6.4,105,2015-06-30,"Action/Fighting/3D","Action",6.1,"MEDIO","MEDIO",-0.300000000000001,0.300000000000001,1
"The Witch and the Hundred Knight 2","PlayStation 4",61,24,6.2,16,2018-03-27,"Role-Playing/Action RPG","Role-Playing",6.1,"MEDIO","MEDIO",-0.100000000000001,0.100000000000001,1
"Asemblance","PlayStation 4",61,13,5.3,15,2016-06-21,"Adventure/3D/First-Person","Adventure",6.1,"MEDIO","MEDIO",0.8,0.8,1
"Massira","PlayStation 4",60,7,5.2,16,2019-09-16,"Adventure/3D/Third-Person","Adventure",6,"MEDIO","MEDIO",0.8,0.8,1
"Truck Racing Championship","PlayStation 4",60,7,3.6,5,2019-08-20,"Racing/Simulation/Automobile","Racing",6,"MEDIO","BAIXO",2.4,2.4,1
"Slender: The Arrival","PlayStation 4",60,8,6.8,36,2015-03-24,"Adventure/3D/First-Person","Adventure",6,"MEDIO","MEDIO",-0.8,0.8,1
"EVE: Gunjack","PlayStation 4",60,10,6.2,18,2016-10-13,"Action/Simulation/Flight/Shooter/Light Gun/Combat","Action",6,"MEDIO","MEDIO",-0.2,0.2,1
"KickBeat: Special Edition","PlayStation 4",60,13,4.3,12,2014-09-16,"Action/Miscellaneous/Rhythm/Music","Action",6,"MEDIO","BAIXO",1.7,1.7,1
"Ancient Amuletor","PlayStation 4",60,12,6.6,12,2017-06-27,"Adventure/3D/First-Person","Adventure",6,"MEDIO","MEDIO",-0.6,0.6,1
"SNK Heroines: Tag Team Frenzy","PlayStation 4",60,18,6.4,37,2018-09-07,"Action/Fighting/2D","Action",6,"MEDIO","MEDIO",-0.4,0.4,1
"Super Neptunia RPG","PlayStation 4",60,14,4,22,2019-06-25,"Role-Playing/Action RPG","Role-Playing",6,"MEDIO","BAIXO",2,2,1
"All-Star Fruit Racing","PlayStation 4",60,10,4.5,12,2018-08-21,"Racing/Arcade/Automobile","Racing",6,"MEDIO","BAIXO",1.5,1.5,1
"Deadpool","PlayStation 4",60,11,6.2,122,2015-11-17,"Action/Action Adventure/Shooter/Beat-'Em-Up/Linear/Third-Person/3D/Arcade","Action",6,"MEDIO","MEDIO",-0.2,0.2,1
"De-formers","PlayStation 4",60,8,4.2,13,2017-04-21,"Action/Arcade","Action",6,"MEDIO","BAIXO",1.8,1.8,1
"YIIK: A Postmodern RPG","PlayStation 4",59,7,4,15,2019-01-17,"Role-Playing/Japanese-Style","Role-Playing",5.9,"MEDIO","BAIXO",1.9,1.9,1
"Planet of the Apes: Last Frontier","PlayStation 4",59,17,5.3,36,2017-11-21,"Action Adventure/General","Action Adventure",5.9,"MEDIO","MEDIO",0.600000000000001,0.600000000000001,1
"Immortal Legacy: The Jade Cipher","PlayStation 4",59,8,7.3,38,2019-04-16,"Action/Shooter/Light Gun","Action",5.9,"MEDIO","MEDIO",-1.4,1.4,1
"Saint Seiya: Soldiers' Soul","PlayStation 4",59,30,7.4,88,2015-10-06,"Action/Fighting/3D","Action",5.9,"MEDIO","MEDIO",-1.5,1.5,1
"The Evil Within: The Executioner","PlayStation 4",59,7,6.4,38,2015-05-25,"Action Adventure/Survival","Action Adventure",5.9,"MEDIO","MEDIO",-0.5,0.5,1
