"name","plataform","metascore","metascore_reviews","userscore","userscore_reviews","release","genre","genero_principal","metascore_norm","metascore_cat","userscore_cat","diff_m_u","diff_m_u_abs","exclusivo"
"Crimsonland","Xbox One",69,10,6.8,4,2015-10-14,"Action/Shooter/Shoot-'Em-Up/Top-Down","Action",6.9,"MEDIO","MEDIO",0.100000000000001,0.100000000000001,0
"The Dark Pictures - Man of Medan","Xbox One",69,21,6.4,98,2019-08-30,"Action Adventure/Survival","Action Adventure",6.9,"MEDIO","MEDIO",0.5,0.5,0
"Tom Clancy's The Division - Underground","Xbox One",69,9,7.2,19,2016-06-28,"Action/Shooter/Third-Person/Tactical/Arcade","Action",6.9,"MEDIO","MEDIO",-0.3,0.3,0
"The Spectrum Retreat","Xbox One",69,10,6.3,6,2018-07-13,"Adventure/3D/First-Person","Adventure",6.9,"MEDIO","MEDIO",0.600000000000001,0.600000000000001,0
"The Occupation","Xbox One",69,13,4.8,6,2019-03-05,"Adventure/3D/First-Person","Adventure",6.9,"MEDIO","BAIXO",2.1,2.1,0
"Blacksad: Under the Skin","Xbox One",69,8,5.9,11,2019-11-05,"Adventure/3D/First-Person","Adventure",6.9,"MEDIO","MEDIO",1,1,0
"Dead or Alive 5 Last Round","Xbox One",69,16,6.9,45,2015-02-17,"Action/Fighting/3D","Action",6.9,"MEDIO","MEDIO",0,0,0
"The Crew 2","Xbox One",69,37,5.1,80,2018-06-26,"Racing/Simulation/Automobile","Racing",6.9,"MEDIO","MEDIO",1.8,1.8,0
"Resident Evil 0: HD Remaster","Xbox One",69,30,7.8,69,2016-01-19,"Action Adventure/Survival","Action Adventure",6.9,"MEDIO","ALTO",-0.899999999999999,0.899999999999999,0
"My Memory of Us","Xbox One",69,8,5.3,4,2018-10-10,"Action/Platformer/2D","Action",6.9,"MEDIO","MEDIO",1.6,1.6,0
"LEGO Worlds","Xbox One",69,20,6.5,37,2017-03-07,"Action Adventure/Sandbox","Action Adventure",6.9,"MEDIO","MEDIO",0.4,0.4,0
"The LEGO Movie Videogame","Xbox One",69,18,6.8,58,2014-02-07,"Action Adventure/Fantasy/General/Fantasy","Action Adventure",6.9,"MEDIO","MEDIO",0.100000000000001,0.100000000000001,0
"GRIP: Combat Racing","Xbox One",69,14,5.4,19,2018-11-06,"Racing/Arcade/Automobile","Racing",6.9,"MEDIO","MEDIO",1.5,1.5,0
"Danger Zone 2","Xbox One",69,8,6,5,2018-07-10,"Racing/Arcade/Automobile","Racing",6.9,"MEDIO","MEDIO",0.9,0.9,0
"Darksiders III","Xbox One",69,19,7.1,137,2018-11-27,"Action Adventure/Open-World","Action Adventure",6.9,"MEDIO","MEDIO",-0.199999999999999,0.199999999999999,0
"Monster Energy Supercross - The Official Videogame","Xbox One",69,8,7.6,13,2018-02-13,"Racing/Arcade/Automobile","Racing",6.9,"MEDIO","ALTO",-0.699999999999999,0.699999999999999,0
"WWE 2K17","Xbox One",68,12,4.9,47,2016-10-11,"Sports/Individual/Combat/Wrestling","Sports",6.8,"MEDIO","BAIXO",1.9,1.9,0
"Wolfenstein: Youngblood","Xbox One",68,23,2.3,206,2019-07-26,"Action/Shooter/First-Person/Arcade","Action",6.8,"MEDIO","BAIXO",4.5,4.5,0
"Warriors Orochi 4","Xbox One",68,9,6.8,8,2018-10-16,"Action/Beat-'Em-Up/3D","Action",6.8,"MEDIO","MEDIO",0,0,0
"The Technomancer","Xbox One",68,12,7.1,69,2016-06-28,"Role-Playing/General/Western-Style","Role-Playing",6.8,"MEDIO","MEDIO",-0.3,0.3,0
"Black The Fall","Xbox One",68,9,6.5,10,2017-07-11,"Action/General","Action",6.8,"MEDIO","MEDIO",0.3,0.3,0
"Heart&Slash","Xbox One",68,11,7.4,5,2016-06-24,"Action/General","Action",6.8,"MEDIO","MEDIO",-0.600000000000001,0.600000000000001,0
"Remothered: Tormented Fathers","Xbox One",68,7,7.8,37,2018-07-25,"Action Adventure/Survival","Action Adventure",6.8,"MEDIO","ALTO",-1,1,0
"Valley","Xbox One",68,11,7.7,17,2016-08-23,"Action Adventure/Open-World","Action Adventure",6.8,"MEDIO","ALTO",-0.9,0.9,0
"Ghostbusters: The Video Game Remastered","Xbox One",68,9,6.3,13,2019-10-04,"Action/General","Action",6.8,"MEDIO","MEDIO",0.5,0.5,0
"Kingdom Come: Deliverance","Xbox One",68,18,7.5,301,2018-02-13,"Historic/Role-Playing/Action Adventure/General/Action RPG","Historic",6.8,"MEDIO","ALTO",-0.7,0.7,0
"Dear Esther: Landmark Edition","Xbox One",68,12,4.7,17,2016-09-20,"Adventure/3D/First-Person","Adventure",6.8,"MEDIO","BAIXO",2.1,2.1,0
"American Fugitive","Xbox One",68,8,6.3,7,2019-05-24,"Action Adventure/Sandbox/Open-World","Action Adventure",6.8,"MEDIO","MEDIO",0.5,0.5,0
"NASCAR Heat 3","Xbox One",68,7,7.3,8,2018-09-07,"Racing/Simulation/Automobile","Racing",6.8,"MEDIO","MEDIO",-0.5,0.5,0
"Pure Pool","Xbox One",68,7,6.9,8,2014-11-14,"Alternative/Other/Sports/Miscellaneous/Parlor/Individual/Billiards","Alternative",6.8,"MEDIO","MEDIO",-0.100000000000001,0.100000000000001,0
"WRC 6: World Rally Championship","Xbox One",68,13,5.2,12,2016-10-07,"Racing/Simulation/Automobile","Racing",6.8,"MEDIO","MEDIO",1.6,1.6,0
"TT Isle of Man: Ride On The Edge","Xbox One",68,11,7.9,15,2018-03-06,"Racing/Arcade/Automobile","Racing",6.8,"MEDIO","ALTO",-1.1,1.1,0
"Raiders of the Broken Planet","Xbox One",67,9,5.8,14,2017-09-22,"Strategy/Real-Time/MOBA","Strategy",6.7,"MEDIO","MEDIO",0.9,0.9,0
"Gravel","Xbox One",67,15,7,7,2018-02-27,"Racing/Arcade/Automobile","Racing",6.7,"MEDIO","MEDIO",-0.3,0.3,0
"Sniper Ghost Warrior Contracts","Xbox One",67,9,6,35,2019-11-22,"Action/Shooter/First-Person/Tactical","Action",6.7,"MEDIO","MEDIO",0.7,0.7,0
"Riverbond","Xbox One",67,9,5.7,15,2019-06-09,"Action/General","Action",6.7,"MEDIO","MEDIO",1,1,0
"WWE 2K18","Xbox One",67,15,4.5,39,2017-10-13,"Sports/Individual/Combat/Wrestling","Sports",6.7,"MEDIO","BAIXO",2.2,2.2,0
"Assassin's Creed Chronicles: China","Xbox One",67,31,5.8,114,2015-04-21,"Historic/Action Adventure/General/Linear","Historic",6.7,"MEDIO","MEDIO",0.9,0.9,0
"Transference","Xbox One",67,11,5,7,2018-09-18,"Adventure/3D/First-Person","Adventure",6.7,"MEDIO","MEDIO",1.7,1.7,0
"Rad Rodgers","Xbox One",67,8,5.9,8,2018-02-21,"3D/Action/Platformer/2D","3D",6.7,"MEDIO","MEDIO",0.8,0.8,0
"Strike Suit Zero: Director's Cut","Xbox One",67,17,5.6,56,2014-04-08,"Action/Simulation/Flight/Combat","Action",6.7,"MEDIO","MEDIO",1.1,1.1,0
"Shiness: The Lightning Kingdom","Xbox One",67,8,7.7,9,2017-04-18,"Role-Playing/Action RPG","Role-Playing",6.7,"MEDIO","ALTO",-1,1,0
"Mafia III","Xbox One",67,21,5,413,2016-10-07,"Action Adventure/Open-World","Action Adventure",6.7,"MEDIO","MEDIO",1.7,1.7,0
"Outcast: Second Contact","Xbox One",67,7,7,6,2017-11-07,"Action Adventure/Adventure/General/Open-World","Action Adventure",6.7,"MEDIO","MEDIO",-0.3,0.3,0
"Dead Island: Definitive Collection","Xbox One",67,10,5,38,2016-05-31,"Miscellaneous/Compilation","Miscellaneous",6.7,"MEDIO","MEDIO",1.7,1.7,0
"Blair Witch","Xbox One",67,30,6.6,350,2019-08-30,"Action Adventure/Survival","Action Adventure",6.7,"MEDIO","MEDIO",0.100000000000001,0.100000000000001,0
"City of Brass","Xbox One",67,13,3.6,8,2018-05-05,"Action Adventure/General","Action Adventure",6.7,"MEDIO","BAIXO",3.1,3.1,0
"V-Rally 4","Xbox One",67,12,6.1,16,2018-09-11,"Racing/Arcade/Automobile","Racing",6.7,"MEDIO","MEDIO",0.600000000000001,0.600000000000001,0
"Dragon Ball: Xenoverse","Xbox One",67,18,7.1,141,2015-02-24,"Action/Fighting/3D","Action",6.7,"MEDIO","MEDIO",-0.399999999999999,0.399999999999999,0
"Star Wars Battlefront II","Xbox One",66,34,1.5,1264,2017-11-17,"Action/Shooter/First-Person/Tactical","Action",6.6,"MEDIO","BAIXO",5.1,5.1,0
"Earthlock: Festival of Magic","Xbox One",66,7,7.2,46,2016-09-01,"Role-Playing/General","Role-Playing",6.6,"MEDIO","MEDIO",-0.600000000000001,0.600000000000001,0
"The Sims 4","Xbox One",66,19,3.6,63,2017-11-17,"Simulation/Virtual/Virtual Life","Simulation",6.6,"MEDIO","BAIXO",3,3,0
"Redeemer: Enhanced Edition","Xbox One",66,10,7.9,7,2019-07-19,"Action Adventure/Linear","Action Adventure",6.6,"MEDIO","ALTO",-1.3,1.3,0
"The Sinking City","Xbox One",66,25,6.5,59,2019-06-25,"Action Adventure/Survival","Action Adventure",6.6,"MEDIO","MEDIO",0.0999999999999996,0.0999999999999996,0
"Neverwinter","Xbox One",66,14,5,161,2015-03-31,"Role-Playing/Massively Multiplayer Online/Massively Multiplayer/Fantasy","Role-Playing",6.6,"MEDIO","MEDIO",1.6,1.6,0
"Unmechanical: Extended Edition","Xbox One",66,14,7.1,10,2015-01-30,"Action/Puzzle/General/Platformer/2D","Action",6.6,"MEDIO","MEDIO",-0.5,0.5,0
"Vaporum","Xbox One",66,8,7.3,6,2019-04-10,"Role-Playing/Action RPG","Role-Playing",6.6,"MEDIO","MEDIO",-0.7,0.7,0
"Call of Cthulhu","Xbox One",66,12,6,50,2018-10-30,"Role-Playing/General","Role-Playing",6.6,"MEDIO","MEDIO",0.6,0.6,0
"Titan Quest","Xbox One",66,9,7.2,16,2018-03-20,"Role-Playing/Action RPG","Role-Playing",6.6,"MEDIO","MEDIO",-0.600000000000001,0.600000000000001,0
"Sinner: Sacrifice for Redemption","Xbox One",66,11,5.3,11,2018-10-18,"Action Adventure/General","Action Adventure",6.6,"MEDIO","MEDIO",1.3,1.3,0
"FlatOut 4: Total Insanity","Xbox One",66,15,5.6,21,2017-03-17,"Racing/Arcade/Automobile","Racing",6.6,"MEDIO","MEDIO",1,1,0
"Song of the Deep","Xbox One",66,12,7.2,26,2016-07-12,"Action Adventure/General","Action Adventure",6.6,"MEDIO","MEDIO",-0.600000000000001,0.600000000000001,0
"NBA Playgrounds","Xbox One",66,21,5.9,29,2017-05-09,"Sports/Team/Basketball/Arcade","Sports",6.6,"MEDIO","MEDIO",0.699999999999999,0.699999999999999,0
"Never Alone","Xbox One",66,14,6.7,44,2014-11-19,"Action/Platformer/2D","Action",6.6,"MEDIO","MEDIO",-0.100000000000001,0.100000000000001,0
"Just Dance 2016","Xbox One",66,10,6.1,18,2015-10-20,"Action/Rhythm/Dancing","Action",6.6,"MEDIO","MEDIO",0.5,0.5,0
"AO International Tennis","Xbox One",66,8,7.6,34,2018-05-09,"Sports/Individual/Tennis","Sports",6.6,"MEDIO","ALTO",-1,1,0
"Sherlock Holmes: The Devil's Daughter","Xbox One",66,12,7.2,45,2016-06-10,"Adventure/General","Adventure",6.6,"MEDIO","MEDIO",-0.600000000000001,0.600000000000001,0
"Agatha Christie's The ABC Murders","Xbox One",66,7,6.6,10,2016-02-23,"Adventure/3D/Third-Person","Adventure",6.6,"MEDIO","MEDIO",0,0,0
"Ride 2","Xbox One",66,7,7.4,13,2017-02-14,"Racing/Simulation/Automobile","Racing",6.6,"MEDIO","MEDIO",-0.800000000000001,0.800000000000001,0
"Batman: The Telltale Series - Episode 1: Realm of Shadows","Xbox One",65,15,6.8,42,2016-08-02,"Adventure/Point-and-Click","Adventure",6.5,"MEDIO","MEDIO",-0.3,0.3,0
"Payday 2: Crimewave Edition","Xbox One",65,17,3.7,97,2015-06-16,"Action/Shooter/First-Person/General/Fantasy/Arcade","Action",6.5,"MEDIO","BAIXO",2.8,2.8,0
"Flockers","Xbox One",65,10,5,9,2014-09-19,"Puzzle/Action","Puzzle",6.5,"MEDIO","MEDIO",1.5,1.5,0
"The LEGO Movie 2 Videogame","Xbox One",65,9,4.3,9,2019-02-26,"Action Adventure/General","Action Adventure",6.5,"MEDIO","BAIXO",2.2,2.2,0
"Saints Row: Gat Out of Hell","Xbox One",65,16,6.3,35,2015-01-20,"Action Adventure/General/Modern/Open-World","Action Adventure",6.5,"MEDIO","MEDIO",0.2,0.2,0
"Farming Simulator 17","Xbox One",65,9,7,7,2016-10-25,"Simulation/Virtual/Career","Simulation",6.5,"MEDIO","MEDIO",-0.5,0.5,0
"Anthem","Xbox One",65,24,3.9,693,2019-02-22,"Role-Playing/Action RPG","Role-Playing",6.5,"MEDIO","BAIXO",2.6,2.6,0
"Dangerous Driving","Xbox One",65,16,5,22,2019-04-09,"Racing/Arcade/Automobile","Racing",6.5,"MEDIO","MEDIO",1.5,1.5,0
"2Dark","Xbox One",65,9,6.9,9,2017-03-10,"Action Adventure/General","Action Adventure",6.5,"MEDIO","MEDIO",-0.4,0.4,0
"One Piece: World Seeker","Xbox One",65,12,5.5,38,2019-03-15,"Action Adventure/Open-World","Action Adventure",6.5,"MEDIO","MEDIO",1,1,0
"Need for Speed","Xbox One",65,30,7.6,594,2015-11-03,"Racing/Simulation/Automobile","Racing",6.5,"MEDIO","ALTO",-1.1,1.1,0
"The Walking Dead: Michonne - Episode 1: In Too Deep","Xbox One",65,9,7.3,32,2016-02-23,"Adventure/3D/Third-Person","Adventure",6.5,"MEDIO","MEDIO",-0.8,0.8,0
"Outward","Xbox One",65,12,7.1,48,2019-03-26,"Role-Playing/Action Adventure/General/Survival/Open-World","Role-Playing",6.5,"MEDIO","MEDIO",-0.6,0.6,0
"Monster Energy Supercross - The Official Videogame 2","Xbox One",65,7,6.3,9,2019-02-05,"Racing/Arcade/Automobile","Racing",6.5,"MEDIO","MEDIO",0.2,0.2,0
"F1 2015","Xbox One",64,13,6.2,26,2015-07-21,"Racing/Simulation/Automobile","Racing",6.4,"MEDIO","MEDIO",0.2,0.2,0
"Conan Exiles","Xbox One",64,9,5.8,54,2018-05-08,"Action Adventure/Survival","Action Adventure",6.4,"MEDIO","MEDIO",0.600000000000001,0.600000000000001,0
"InnerSpace","Xbox One",64,7,3.6,5,2018-01-16,"Simulation/Flight/Civilian","Simulation",6.4,"MEDIO","BAIXO",2.8,2.8,0
"The Golf Club","Xbox One",64,15,5.4,63,2014-08-19,"Traditional/Sports/Individual/Golf/Sim","Traditional",6.4,"MEDIO","MEDIO",1,1,0
"Assassin's Creed Unity: Dead Kings","Xbox One",64,13,5.6,63,2015-01-13,"Action Adventure/Historic/Open-World","Action Adventure",6.4,"MEDIO","MEDIO",0.800000000000001,0.800000000000001,0
"Assassin's Creed Chronicles: India","Xbox One",64,20,5.3,47,2016-01-12,"Action Adventure/Linear","Action Adventure",6.4,"MEDIO","MEDIO",1.1,1.1,0
"Danger Zone","Xbox One",64,9,5,6,2017-10-10,"Racing/General/Arcade/Automobile","Racing",6.4,"MEDIO","MEDIO",1.4,1.4,0
"We Happy Few","Xbox One",64,17,5.8,88,2018-08-10,"Action Adventure/General","Action Adventure",6.4,"MEDIO","MEDIO",0.600000000000001,0.600000000000001,0
"Vikings: Wolves of Midgard","Xbox One",64,7,7.4,14,2017-03-28,"Role-Playing/Action RPG","Role-Playing",6.4,"MEDIO","MEDIO",-1,1,0
"N.E.R.O.: Nothing Ever Remains Obscure","Xbox One",64,19,7.6,61,2015-05-15,"Miscellaneous/Adventure/Puzzle/General/3D/First-Person","Miscellaneous",6.4,"MEDIO","ALTO",-1.2,1.2,0
"The Crew","Xbox One",64,18,5.7,193,2014-12-02,"GT / Street/Driving/Racing/Simulation/GT / Street/Automobile","GT",6.4,"MEDIO","MEDIO",0.7,0.7,0
"Super Bomberman R","Xbox One",63,9,6.9,10,2018-06-12,"Puzzle/Action/Arcade","Puzzle",6.3,"MEDIO","MEDIO",-0.600000000000001,0.600000000000001,0
"Resident Evil 6","Xbox One",63,12,6.9,112,2016-03-29,"Action Adventure/Survival","Action Adventure",6.3,"MEDIO","MEDIO",-0.600000000000001,0.600000000000001,0
"Sniper Elite III","Xbox One",63,12,6.6,77,2014-07-01,"Shooter/Historic/Action/Shooter/Third-Person/Tactical/Historic","Shooter",6.3,"MEDIO","MEDIO",-0.3,0.3,0
"Layers of Fear 2","Xbox One",63,19,6.5,42,2019-05-28,"Action Adventure/Survival","Action Adventure",6.3,"MEDIO","MEDIO",-0.2,0.2,0
"Narcos: Rise of the Cartels","Xbox One",63,8,2.6,10,2019-11-22,"Action/Strategy/Turn-Based/General/Tactics","Action",6.3,"MEDIO","BAIXO",3.7,3.7,0
"Asterix & Obelix XXL 2","Xbox One",63,8,7.4,8,2018-11-29,"Action/Platformer/3D","Action",6.3,"MEDIO","MEDIO",-1.1,1.1,0
"Serial Cleaner","Xbox One",63,12,7.5,12,2017-07-14,"Action/Action Adventure/General/Linear","Action",6.3,"MEDIO","ALTO",-1.2,1.2,0
"The Station","Xbox One",63,14,7.2,13,2018-02-20,"Adventure/3D/First-Person","Adventure",6.3,"MEDIO","MEDIO",-0.9,0.9,0
"Pneuma: Breath of Life","Xbox One",63,17,6.8,61,2015-02-27,"Sci-Fi/Adventure/3D/First-Person","Sci-Fi",6.3,"MEDIO","MEDIO",-0.5,0.5,0
"Dangerous Golf","Xbox One",63,13,4.8,17,2016-06-03,"Sports/Individual/Golf/Arcade","Sports",6.3,"MEDIO","BAIXO",1.5,1.5,0
"Sebastien Loeb Rally Evo","Xbox One",63,8,7.4,28,2016-01-29,"Racing/General","Racing",6.3,"MEDIO","MEDIO",-1.1,1.1,0
"Assetto Corsa","Xbox One",63,10,6.5,34,2016-08-30,"Racing/Simulation/Automobile","Racing",6.3,"MEDIO","MEDIO",-0.2,0.2,0
"Shiftlings","Xbox One",63,10,5.8,4,2015-03-04,"Action/Platformer/2D","Action",6.3,"MEDIO","MEDIO",0.5,0.5,0
"NBA 2K Playgrounds 2","Xbox One",62,12,6.1,18,2018-10-16,"Sports/Team/Basketball/Arcade","Sports",6.2,"MEDIO","MEDIO",0.100000000000001,0.100000000000001,0
"Zombie Army Trilogy","Xbox One",62,10,6.9,49,2015-03-06,"Action/Shooter/Third-Person/Arcade","Action",6.2,"MEDIO","MEDIO",-0.7,0.7,0
"Romancing SaGa 2","Xbox One",62,7,6.3,4,2017-12-15,"Role-Playing/Japanese-Style","Role-Playing",6.2,"MEDIO","MEDIO",-0.0999999999999996,0.0999999999999996,0
"Sonic Forces","Xbox One",62,12,7.1,218,2017-11-07,"Action Adventure/General","Action Adventure",6.2,"MEDIO","MEDIO",-0.899999999999999,0.899999999999999,0
"Batman: Arkham Knight - A Matter of Family","Xbox One",62,7,5.9,34,2015-07-14,"Action Adventure/Open-World","Action Adventure",6.2,"MEDIO","MEDIO",0.3,0.3,0
"Assassin's Creed Chronicles: Russia","Xbox One",62,24,4.8,42,2016-02-09,"Action Adventure/Linear","Action Adventure",6.2,"MEDIO","BAIXO",1.4,1.4,0
"Tom Clancy's Ghost Recon: Breakpoint","Xbox One",62,30,3.2,270,2019-10-01,"Action Adventure/Open-World","Action Adventure",6.2,"MEDIO","BAIXO",3,3,0
"Absolver","Xbox One",62,7,7.2,11,2019-01-07,"Role-Playing/Action RPG","Role-Playing",6.2,"MEDIO","MEDIO",-1,1,0
"Metal Gear Survive","Xbox One",62,14,2,200,2018-02-20,"Action Adventure/General/Survival","Action Adventure",6.2,"MEDIO","BAIXO",4.2,4.2,0
"Elex","Xbox One",62,8,6.4,530,2017-10-17,"Role-Playing/Western-Style","Role-Playing",6.2,"MEDIO","MEDIO",-0.2,0.2,0
"The Park","Xbox One",61,11,6,11,2016-05-03,"Action Adventure/Survival","Action Adventure",6.1,"MEDIO","MEDIO",0.0999999999999996,0.0999999999999996,0
"Destiny 2: Warmind","Xbox One",61,8,3.7,50,2018-05-08,"Action/Shooter/First-Person/Arcade","Action",6.1,"MEDIO","BAIXO",2.4,2.4,0
"Bee Simulator","Xbox One",61,11,6.3,18,2019-11-12,"Simulation/General","Simulation",6.1,"MEDIO","MEDIO",-0.2,0.2,0
"Jump Force","Xbox One",61,16,4.9,91,2019-02-15,"Action Adventure/General/Action/Fighting/3D","Action Adventure",6.1,"MEDIO","BAIXO",1.2,1.2,0
"Armikrog","Xbox One",61,8,7,9,2016-08-23,"Adventure/Point-and-Click","Adventure",6.1,"MEDIO","MEDIO",-0.9,0.9,0
"Perception","Xbox One",61,11,6.4,13,2017-06-06,"Adventure/3D/First-Person","Adventure",6.1,"MEDIO","MEDIO",-0.300000000000001,0.300000000000001,0
"Rogue Trooper Redux","Xbox One",61,10,7.2,6,2017-10-17,"Action/Shooter/Third-Person/Arcade","Action",6.1,"MEDIO","MEDIO",-1.1,1.1,0
"Need for Speed Payback","Xbox One",61,32,3.9,262,2017-11-07,"Simulation/Racing/Arcade/Automobile","Simulation",6.1,"MEDIO","BAIXO",2.2,2.2,0
"White Night","Xbox One",61,12,7.1,17,2015-03-06,"Action/General/Action Adventure/Survival","Action",6.1,"MEDIO","MEDIO",-1,1,0
"Minecraft: Story Mode - Episode 2: Assembly Required","Xbox One",61,8,4.7,27,2015-10-27,"Action Adventure/Adventure/General/Point-and-Click/Linear","Action Adventure",6.1,"MEDIO","BAIXO",1.4,1.4,0
"Toy Soldiers: War Chest","Xbox One",60,14,7.7,56,2015-08-11,"Strategy/General","Strategy",6,"MEDIO","ALTO",-1.7,1.7,0
"Rory McIlroy PGA Tour","Xbox One",60,26,4.2,75,2015-07-14,"Traditional/Sports/Individual/Golf/Sim","Traditional",6,"MEDIO","BAIXO",1.8,1.8,0
"The Town of Light","Xbox One",60,13,6.6,17,2017-06-06,"Adventure/3D/First-Person","Adventure",6,"MEDIO","MEDIO",-0.6,0.6,0
"NBA Live 16","Xbox One",60,17,5.6,70,2015-09-29,"Sports/Team/Basketball/Sim","Sports",6,"MEDIO","MEDIO",0.4,0.4,0
"Skylar & Plux: Adventure on Clover Island","Xbox One",60,12,6,8,2017-05-19,"Action/Platformer/3D","Action",6,"MEDIO","MEDIO",0,0,0
"Beyond Eyes","Xbox One",60,24,5.6,29,2015-08-04,"Action Adventure/General","Action Adventure",6,"MEDIO","MEDIO",0.4,0.4,0
"Naruto to Boruto: Shinobi Striker","Xbox One",60,7,5.3,17,2018-08-31,"Action/Fighting/3D","Action",6,"MEDIO","MEDIO",0.7,0.7,0
"One Piece: Burning Blood","Xbox One",60,10,6.4,16,2016-05-31,"Action/Fighting/3D","Action",6,"MEDIO","MEDIO",-0.4,0.4,0
"Cars 3: Driven to Win","Xbox One",59,9,7,5,2017-06-13,"Racing/Arcade/Automobile","Racing",5.9,"MEDIO","MEDIO",-1.1,1.1,0
"NHL 15","Xbox One",59,22,3.2,181,2014-09-09,"Sports/Traditional/Team/Ice Hockey/Sim","Sports",5.9,"MEDIO","BAIXO",2.7,2.7,0
"The Bunker","Xbox One",59,8,5.5,11,2016-09-23,"Adventure/Point-and-Click","Adventure",5.9,"MEDIO","MEDIO",0.4,0.4,0
"Mount & Blade: Warband","Xbox One",59,10,7.9,43,2016-09-16,"Role-Playing/Western-Style","Role-Playing",5.9,"MEDIO","ALTO",-2,2,0
"I Am Bread","Xbox One",59,7,4.3,7,2017-01-20,"Miscellaneous/General","Miscellaneous",5.9,"MEDIO","BAIXO",1.6,1.6,0
"MXGP2: The Official Motocross Videogame","Xbox One",59,13,6.5,11,2016-06-21,"Racing/Simulation/Automobile","Racing",5.9,"MEDIO","MEDIO",-0.6,0.6,0
"Lost Sea","Xbox One",59,8,6.5,6,2016-06-29,"Strategy/General","Strategy",5.9,"MEDIO","MEDIO",-0.6,0.6,0
"The Church in the Darkness","Xbox One",58,9,6.5,6,2019-08-02,"Action Adventure/Open-World","Action Adventure",5.8,"MEDIO","MEDIO",-0.7,0.7,0
"Dynasty Warriors 8 Empires","Xbox One",58,10,6.8,16,2015-02-24,"Action/Beat-'Em-Up/3D","Action",5.8,"MEDIO","MEDIO",-1,1,0
"Bridge Constructor","Xbox One",58,7,6.2,5,2015-08-21,"Simulation/Miscellaneous/General/Virtual/Career","Simulation",5.8,"MEDIO","MEDIO",-0.4,0.4,0
"Dead by Daylight","Xbox One",58,10,4.6,88,2017-06-20,"Action Adventure/Survival","Action Adventure",5.8,"MEDIO","BAIXO",1.2,1.2,0
"The Dwarves","Xbox One",58,13,3.9,21,2016-12-01,"Role-Playing/General","Role-Playing",5.8,"MEDIO","BAIXO",1.9,1.9,0
"Lifeless Planet: Premier Edition","Xbox One",57,12,6.8,32,2015-05-13,"Action Adventure/Sci-Fi/General","Action Adventure",5.7,"MEDIO","MEDIO",-1.1,1.1,0
"Micro Machines World Series","Xbox One",57,15,5,9,2017-06-30,"Racing/General/Arcade/Automobile","Racing",5.7,"MEDIO","MEDIO",0.7,0.7,0
"Destiny 2: Curse of Osiris","Xbox One",57,9,1.4,87,2017-12-05,"Action/Shooter/First-Person/Arcade","Action",5.7,"MEDIO","BAIXO",4.3,4.3,0
"Uno","Xbox One",57,8,7.1,14,2016-08-16,"Miscellaneous/Board / Card Game","Miscellaneous",5.7,"MEDIO","MEDIO",-1.4,1.4,0
"Black Mirror","Xbox One",57,10,2.8,10,2017-11-28,"Adventure/3D/Third-Person","Adventure",5.7,"MEDIO","BAIXO",2.9,2.9,0
"Sniper: Ghost Warrior 3","Xbox One",57,12,6.4,103,2017-04-25,"Action/Shooter/First-Person/Tactical/Modern","Action",5.7,"MEDIO","MEDIO",-0.7,0.7,0
"Uncanny Valley","Xbox One",57,9,3.3,7,2017-02-10,"Action Adventure/Survival","Action Adventure",5.7,"MEDIO","BAIXO",2.4,2.4,0
"Trials of the Blood Dragon","Xbox One",57,19,5.6,22,2016-06-13,"Action/Platformer/2D","Action",5.7,"MEDIO","MEDIO",0.100000000000001,0.100000000000001,0
"Submerged","Xbox One",57,10,6.7,15,2015-08-07,"Action Adventure/General","Action Adventure",5.7,"MEDIO","MEDIO",-1,1,0
"Fade to Silence","Xbox One",57,9,6.7,21,2019-04-30,"Action Adventure/Survival","Action Adventure",5.7,"MEDIO","MEDIO",-1,1,0
"WWE 2K15","Xbox One",56,25,5.3,71,2014-11-18,"Action/Sports/Fighting/Individual/Combat/Wrestling","Action",5.6,"MEDIO","MEDIO",0.3,0.3,0
"Earthfall","Xbox One",56,19,5.5,14,2018-07-13,"Action/Shooter/First-Person/Tactical","Action",5.6,"MEDIO","MEDIO",0.0999999999999996,0.0999999999999996,0
"Valkyria Revolution","Xbox One",56,8,4.9,23,2017-06-27,"Role-Playing/Strategy/Turn-Based/Action RPG/Tactics","Role-Playing",5.6,"MEDIO","BAIXO",0.699999999999999,0.699999999999999,0
"Contra: Rogue Corps","Xbox One",56,12,4.6,33,2019-09-24,"Action/Shooter/Shoot-'Em-Up/Top-Down","Action",5.6,"MEDIO","BAIXO",1,1,0
